year,month,lat,lng,probability
3,2,30,295,0.00125
3,2,30,296,0.00127
3,2,30,297,0.00125
3,2,30,298,0.00184
3,2,30,299,0.00157
3,2,30,300,0.00191
3,2,30,301,0.00120
3,2,30,302,0.00132
3,2,30,303,0.00152
3,2,30,304,0.00172
3,2,30,305,0.00095
3,2,30,306,0.00051
3,2,30,307,0.00038
3,2,30,308,0.00099
3,2,30,309,0.00056
3,2,30,310,0.00039
3,2,30,311,0.00121
3,2,30,312,0.00101
3,2,30,313,0.00090
3,2,30,314,0.00093
3,2,30,315,0.00123
3,2,30,316,0.00092
3,2,30,317,0.00116
3,2,30,318,0.00066
3,2,30,319,0.00060
3,2,30,320,0.00085
3,2,30,321,0.00084
3,2,30,322,0.00115
3,2,30,323,0.00064
3,2,30,324,0.00032
3,2,30,326,0.00057
3,2,30,327,0.00035
3,2,30,328,0.00043
3,2,30,329,0.00105
3,2,30,330,0.00093
3,2,30,331,0.00060
3,2,30,332,0.00055
3,2,30,333,0.00034
3,2,30,334,0.00050
3,2,30,335,0.00028
3,2,30,336,0.00043
3,2,30,340,0.00036
3,2,31,282,0.00150
3,2,31,283,0.00115
3,2,31,284,0.00046
3,2,31,285,0.00045
3,2,31,286,0.00041
3,2,31,287,0.00076
3,2,31,288,0.00065
3,2,31,289,0.00129
3,2,31,290,0.00127
3,2,31,291,0.00095
3,2,31,292,0.00120
3,2,31,293,0.00119
3,2,31,294,0.00069
3,2,31,295,0.00093
3,2,31,296,0.00105
3,2,31,297,0.00103
3,2,31,298,0.00166
3,2,31,299,0.00095
3,2,31,300,0.00118
3,2,31,301,0.00152
3,2,31,302,0.00143
3,2,31,303,0.00153
3,2,31,304,0.00102
3,2,31,305,0.00083
3,2,31,306,0.00058
3,2,31,307,0.00035
3,2,31,308,0.00117
3,2,31,309,0.00076
3,2,31,310,0.00038
3,2,31,311,0.00066
3,2,31,312,0.00100
3,2,31,313,0.00123
3,2,31,314,0.00072
3,2,31,315,0.00068
3,2,31,316,0.00100
3,2,31,317,0.00138
3,2,31,318,0.00064
3,2,31,319,0.00054
3,2,31,320,0.00051
3,2,31,321,0.00090
3,2,31,322,0.00091
3,2,31,323,0.00056
3,2,31,324,0.00050
3,2,31,325,0.00037
3,2,31,326,0.00078
3,2,31,327,0.00060
3,2,31,328,0.00049
3,2,31,329,0.00062
3,2,31,330,0.00085
3,2,31,331,0.00087
3,2,31,332,0.00048
3,2,31,333,0.00035
3,2,31,334,0.00061
3,2,31,335,0.00061
3,2,31,337,0.00042
3,2,31,338,0.00039
3,2,31,339,0.00050
3,2,31,340,0.00053
3,2,31,341,0.00028
3,2,31,342,0.00027
3,2,31,346,0.00030
3,2,32,283,0.00078
3,2,32,284,0.00124
3,2,32,285,0.00101
3,2,32,286,0.00079
3,2,32,287,0.00076
3,2,32,288,0.00085
3,2,32,289,0.00176
3,2,32,290,0.00135
3,2,32,291,0.00123
3,2,32,292,0.00084
3,2,32,293,0.00084
3,2,32,294,0.00092
3,2,32,295,0.00101
3,2,32,296,0.00101
3,2,32,297,0.00095
3,2,32,298,0.00094
3,2,32,299,0.00154
3,2,32,300,0.00160
3,2,32,301,0.00136
3,2,32,302,0.00166
3,2,32,303,0.00215
3,2,32,304,0.00098
3,2,32,305,0.00048
3,2,32,306,0.00046
3,2,32,307,0.00076
3,2,32,308,0.00056
3,2,32,309,0.00078
3,2,32,310,0.00107
3,2,32,311,0.00090
3,2,32,312,0.00099
3,2,32,313,0.00110
3,2,32,314,0.00055
3,2,32,315,0.00093
3,2,32,316,0.00126
3,2,32,317,0.00069
3,2,32,318,0.00067
3,2,32,319,0.00074
3,2,32,320,0.00104
3,2,32,321,0.00100
3,2,32,322,0.00075
3,2,32,323,0.00085
3,2,32,324,0.00086
3,2,32,325,0.00079
3,2,32,326,0.00086
3,2,32,327,0.00064
3,2,32,328,0.00095
3,2,32,329,0.00081
3,2,32,330,0.00112
3,2,32,331,0.00076
3,2,32,332,0.00080
3,2,32,333,0.00070
3,2,32,334,0.00058
3,2,32,335,0.00066
3,2,32,336,0.00036
3,2,32,337,0.00042
3,2,32,338,0.00066
3,2,32,339,0.00081
3,2,32,340,0.00056
3,2,32,341,0.00032
3,2,32,344,0.00027
3,2,33,284,0.00078
3,2,33,285,0.00129
3,2,33,287,0.00058
3,2,33,288,0.00146
3,2,33,289,0.00085
3,2,33,290,0.00149
3,2,33,291,0.00133
3,2,33,292,0.00155
3,2,33,293,0.00048
3,2,33,294,0.00088
3,2,33,295,0.00096
3,2,33,296,0.00095
3,2,33,297,0.00077
3,2,33,298,0.00067
3,2,33,299,0.00054
3,2,33,300,0.00063
3,2,33,301,0.00115
3,2,33,302,0.00101
3,2,33,303,0.00177
3,2,33,304,0.00116
3,2,33,305,0.00089
3,2,33,306,0.00052
3,2,33,307,0.00104
3,2,33,308,0.00080
3,2,33,309,0.00118
3,2,33,310,0.00078
3,2,33,311,0.00118
3,2,33,312,0.00135
3,2,33,313,0.00128
3,2,33,314,0.00115
3,2,33,315,0.00106
3,2,33,316,0.00076
3,2,33,317,0.00053
3,2,33,318,0.00073
3,2,33,319,0.00097
3,2,33,320,0.00080
3,2,33,321,0.00099
3,2,33,322,0.00050
3,2,33,323,0.00092
3,2,33,324,0.00083
3,2,33,325,0.00096
3,2,33,326,0.00074
3,2,33,327,0.00087
3,2,33,328,0.00077
3,2,33,329,0.00110
3,2,33,330,0.00121
3,2,33,331,0.00067
3,2,33,332,0.00067
3,2,33,333,0.00057
3,2,33,334,0.00046
3,2,33,335,0.00056
3,2,33,336,0.00050
3,2,33,337,0.00057
3,2,33,338,0.00044
3,2,33,339,0.00039
3,2,33,340,0.00028
3,2,33,341,0.00029
3,2,33,344,0.00041
3,2,34,285,0.00053
3,2,34,286,0.00078
3,2,34,288,0.00052
3,2,34,289,0.00032
3,2,34,290,0.00067
3,2,34,291,0.00146
3,2,34,292,0.00100
3,2,34,293,0.00102
3,2,34,294,0.00104
3,2,34,295,0.00065
3,2,34,296,0.00063
3,2,34,297,0.00114
3,2,34,298,0.00061
3,2,34,299,0.00036
3,2,34,300,0.00029
3,2,34,301,0.00102
3,2,34,302,0.00096
3,2,34,303,0.00085
3,2,34,304,0.00057
3,2,34,305,0.00123
3,2,34,306,0.00120
3,2,34,307,0.00134
3,2,34,308,0.00133
3,2,34,309,0.00114
3,2,34,310,0.00085
3,2,34,311,0.00098
3,2,34,312,0.00092
3,2,34,313,0.00128
3,2,34,314,0.00096
3,2,34,315,0.00094
3,2,34,316,0.00089
3,2,34,317,0.00098
3,2,34,318,0.00090
3,2,34,319,0.00071
3,2,34,320,0.00063
3,2,34,321,0.00061
3,2,34,322,0.00050
3,2,34,323,0.00086
3,2,34,324,0.00059
3,2,34,325,0.00060
3,2,34,326,0.00101
3,2,34,327,0.00062
3,2,34,328,0.00077
3,2,34,329,0.00084
3,2,34,330,0.00106
3,2,34,331,0.00082
3,2,34,332,0.00081
3,2,34,333,0.00064
3,2,34,334,0.00066
3,2,34,335,0.00086
3,2,34,336,0.00051
3,2,34,337,0.00051
3,2,34,338,0.00050
3,2,34,339,0.00037
3,2,34,340,0.00040
3,2,34,341,0.00026
3,2,34,342,0.00038
3,2,34,343,0.00035
3,2,34,344,0.00037
3,2,34,345,0.00039
3,2,35,286,0.00054
3,2,35,287,0.00027
3,2,35,288,0.00047
3,2,35,289,0.00049
3,2,35,290,0.00047
3,2,35,291,0.00092
3,2,35,292,0.00108
3,2,35,293,0.00104
3,2,35,294,0.00073
3,2,35,295,0.00091
3,2,35,296,0.00122
3,2,35,297,0.00096
3,2,35,298,0.00055
3,2,35,299,0.00057
3,2,35,300,0.00063
3,2,35,301,0.00066
3,2,35,302,0.00059
3,2,35,303,0.00046
3,2,35,304,0.00090
3,2,35,305,0.00104
3,2,35,306,0.00076
3,2,35,307,0.00096
3,2,35,308,0.00104
3,2,35,309,0.00045
3,2,35,310,0.00082
3,2,35,311,0.00087
3,2,35,312,0.00084
3,2,35,313,0.00104
3,2,35,314,0.00122
3,2,35,315,0.00075
3,2,35,316,0.00048
3,2,35,317,0.00030
3,2,35,318,0.00071
3,2,35,319,0.00068
3,2,35,320,0.00082
3,2,35,321,0.00064
3,2,35,322,0.00043
3,2,35,323,0.00048
3,2,35,324,0.00058
3,2,35,325,0.00065
3,2,35,326,0.00110
3,2,35,327,0.00044
3,2,35,328,0.00079
3,2,35,329,0.00077
3,2,35,330,0.00125
3,2,35,331,0.00052
3,2,35,332,0.00046
3,2,35,333,0.00068
3,2,35,334,0.00065
3,2,35,335,0.00080
3,2,35,336,0.00074
3,2,35,337,0.00046
3,2,35,339,0.00037
3,2,35,340,0.00042
3,2,35,344,0.00026
3,2,36,290,0.00050
3,2,36,291,0.00099
3,2,36,292,0.00099
3,2,36,293,0.00207
3,2,36,294,0.00121
3,2,36,295,0.00092
3,2,36,296,0.00057
3,2,36,297,0.00064
3,2,36,298,0.00063
3,2,36,299,0.00063
3,2,36,300,0.00081
3,2,36,301,0.00113
3,2,36,302,0.00063
3,2,36,303,0.00034
3,2,36,304,0.00027
3,2,36,305,0.00064
3,2,36,306,0.00076
3,2,36,307,0.00083
3,2,36,308,0.00070
3,2,36,309,0.00034
3,2,36,310,0.00077
3,2,36,311,0.00067
3,2,36,312,0.00078
3,2,36,313,0.00064
3,2,36,314,0.00067
3,2,36,315,0.00063
3,2,36,316,0.00042
3,2,36,317,0.00059
3,2,36,318,0.00064
3,2,36,319,0.00059
3,2,36,320,0.00052
3,2,36,321,0.00091
3,2,36,322,0.00079
3,2,36,323,0.00063
3,2,36,324,0.00093
3,2,36,325,0.00141
3,2,36,326,0.00055
3,2,36,327,0.00112
3,2,36,328,0.00040
3,2,36,329,0.00092
3,2,36,330,0.00096
3,2,36,331,0.00094
3,2,36,332,0.00086
3,2,36,333,0.00068
3,2,36,334,0.00063
3,2,36,335,0.00031
3,2,36,336,0.00028
3,2,36,337,0.00042
3,2,36,338,0.00045
3,2,36,339,0.00029
3,2,36,340,0.00031
3,2,36,341,0.00033
3,2,36,342,0.00044
3,2,37,290,0.00027
3,2,37,291,0.00045
3,2,37,292,0.00028
3,2,37,294,0.00049
3,2,37,295,0.00041
3,2,37,296,0.00046
3,2,37,297,0.00081
3,2,37,298,0.00031
3,2,37,299,0.00031
3,2,37,300,0.00092
3,2,37,301,0.00038
3,2,37,302,0.00076
3,2,37,303,0.00064
3,2,37,304,0.00059
3,2,37,305,0.00044
3,2,37,306,0.00089
3,2,37,307,0.00060
3,2,37,308,0.00050
3,2,37,309,0.00043
3,2,37,310,0.00047
3,2,37,311,0.00057
3,2,37,312,0.00039
3,2,37,313,0.00049
3,2,37,314,0.00036
3,2,37,315,0.00037
3,2,37,316,0.00055
3,2,37,317,0.00045
3,2,37,318,0.00041
3,2,37,319,0.00064
3,2,37,320,0.00073
3,2,37,321,0.00059
3,2,37,322,0.00098
3,2,37,323,0.00077
3,2,37,324,0.00077
3,2,37,325,0.00120
3,2,37,326,0.00046
3,2,37,327,0.00047
3,2,37,328,0.00027
3,2,37,329,0.00054
3,2,37,330,0.00077
3,2,37,331,0.00085
3,2,37,332,0.00049
3,2,37,333,0.00056
3,2,37,334,0.00045
3,2,37,335,0.00030
3,2,37,336,0.00042
3,2,37,337,0.00049
3,2,37,338,0.00063
3,2,37,339,0.00054
3,2,37,340,0.00027
3,2,37,342,0.00025
3,2,37,343,0.00029
3,2,37,346,0.00032
3,2,37,348,0.00031
3,2,37,350,0.00031
3,2,38,300,0.00045
3,2,38,301,0.00034
3,2,38,302,0.00034
3,2,38,303,0.00070
3,2,38,304,0.00044
3,2,38,305,0.00058
3,2,38,306,0.00057
3,2,38,307,0.00049
3,2,38,308,0.00054
3,2,38,309,0.00049
3,2,38,310,0.00048
3,2,38,311,0.00047
3,2,38,312,0.00052
3,2,38,313,0.00054
3,2,38,314,0.00063
3,2,38,315,0.00050
3,2,38,316,0.00036
3,2,38,317,0.00026
3,2,38,318,0.00028
3,2,38,319,0.00037
3,2,38,320,0.00052
3,2,38,321,0.00033
3,2,38,322,0.00029
3,2,38,323,0.00046
3,2,38,324,0.00040
3,2,38,325,0.00058
3,2,38,326,0.00043
3,2,38,327,0.00041
3,2,38,328,0.00053
3,2,38,329,0.00096
3,2,38,330,0.00071
3,2,38,332,0.00060
3,2,38,333,0.00037
3,2,38,334,0.00046
3,2,38,335,0.00030
3,2,38,336,0.00035
3,2,38,337,0.00036
3,2,38,338,0.00053
3,2,38,339,0.00025
3,2,38,341,0.00033
3,2,38,343,0.00035
3,2,39,302,0.00033
3,2,39,305,0.00037
3,2,39,306,0.00029
3,2,39,307,0.00029
3,2,39,308,0.00028
3,2,39,309,0.00049
3,2,39,310,0.00046
3,2,39,311,0.00038
3,2,39,312,0.00027
3,2,39,313,0.00050
3,2,39,314,0.00052
3,2,39,315,0.00052
3,2,39,316,0.00075
3,2,39,317,0.00052
3,2,39,318,0.00035
3,2,39,319,0.00039
3,2,39,320,0.00060
3,2,39,321,0.00044
3,2,39,322,0.00060
3,2,39,323,0.00072
3,2,39,324,0.00058
3,2,39,325,0.00052
3,2,39,326,0.00056
3,2,39,327,0.00051
3,2,39,328,0.00082
3,2,39,329,0.00038
3,2,39,330,0.00037
3,2,39,331,0.00060
3,2,39,332,0.00045
3,2,39,333,0.00053
3,2,39,334,0.00028
3,2,39,336,0.00035
3,2,39,338,0.00039
3,2,39,343,0.00030
3,2,39,347,0.00030
3,2,40,310,0.00033
3,2,40,311,0.00030
3,2,40,313,0.00035
3,2,40,314,0.00063
3,2,40,315,0.00071
3,2,40,316,0.00063
3,2,40,317,0.00066
3,2,40,318,0.00062
3,2,40,319,0.00041
3,2,40,320,0.00041
3,2,40,321,0.00038
3,2,40,322,0.00071
3,2,40,323,0.00044
3,2,40,324,0.00036
3,2,40,325,0.00038
3,2,40,326,0.00067
3,2,40,327,0.00093
3,2,40,328,0.00062
3,2,40,329,0.00048
3,2,40,330,0.00053
3,2,40,331,0.00053
3,2,40,332,0.00037
3,2,40,333,0.00064
3,2,40,334,0.00063
3,2,40,336,0.00045
3,2,40,340,0.00031
3,2,40,346,0.00028
3,2,41,303,0.00027
3,2,41,305,0.00026
3,2,41,306,0.00034
3,2,41,313,0.00042
3,2,41,314,0.00064
3,2,41,315,0.00069
3,2,41,316,0.00050
3,2,41,317,0.00050
3,2,41,318,0.00063
3,2,41,319,0.00053
3,2,41,322,0.00026
3,2,41,325,0.00042
3,2,41,326,0.00041
3,2,41,327,0.00064
3,2,41,328,0.00056
3,2,41,329,0.00047
3,2,41,330,0.00032
3,2,41,331,0.00051
3,2,41,332,0.00034
3,2,41,333,0.00027
3,2,41,334,0.00051
3,2,41,335,0.00042
3,2,41,336,0.00029
3,2,41,339,0.00035
3,2,41,340,0.00045
3,2,41,341,0.00032
3,2,41,342,0.00029
3,2,42,313,0.00035
3,2,42,314,0.00057
3,2,42,315,0.00032
3,2,42,316,0.00033
3,2,42,317,0.00038
3,2,42,318,0.00031
3,2,42,323,0.00027
3,2,42,325,0.00040
3,2,42,326,0.00041
3,2,42,328,0.00038
3,2,42,333,0.00029
3,2,42,334,0.00038
3,2,42,340,0.00025
3,2,42,341,0.00048
3,2,42,342,0.00042
3,2,43,321,0.00053
3,2,43,322,0.00041
3,2,43,323,0.00039
3,2,43,324,0.00040
3,2,43,325,0.00037
3,2,43,326,0.00038
3,2,43,327,0.00035
3,2,43,328,0.00045
3,2,43,329,0.00031
3,2,43,330,0.00027
3,2,43,331,0.00025
3,2,43,332,0.00042
3,2,43,333,0.00035
3,2,43,334,0.00056
3,2,43,335,0.00057
3,2,43,336,0.00038
3,2,43,337,0.00028
3,2,43,339,0.00032
3,2,43,340,0.00039
3,2,43,342,0.00030
3,2,44,315,0.00026
3,2,44,324,0.00031
3,2,44,326,0.00029
3,2,44,327,0.00026
3,2,44,328,0.00059
3,2,44,329,0.00049
3,2,44,330,0.00029
3,2,44,331,0.00028
3,2,44,332,0.00035
3,2,44,333,0.00032
3,2,44,334,0.00046
3,2,44,335,0.00043
3,2,44,336,0.00043
3,2,44,337,0.00031
3,2,44,338,0.00029
3,2,44,339,0.00032
3,2,44,342,0.00027
3,2,44,357,0.00032
3,2,45,323,0.00033
3,2,45,328,0.00034
3,2,45,330,0.00030
3,2,45,332,0.00030
3,2,45,333,0.00049
3,2,45,334,0.00039
3,2,45,335,0.00025
3,2,45,342,0.00032
3,2,45,346,0.00026
3,2,45,347,0.00029
3,2,45,348,0.00027
3,2,45,353,0.00030
3,2,45,354,0.00037
3,2,46,321,0.00026
3,2,46,329,0.00028
3,2,46,330,0.00039
3,2,46,331,0.00025
3,2,46,332,0.00026
3,2,46,340,0.00027
3,2,46,342,0.00027
3,2,46,355,0.00026
3,2,47,334,0.00025
3,2,47,336,0.00028
3,2,47,337,0.00031
3,2,56,352,0.00028
3,4,19,293,0.00033
3,4,19,299,0.00039
3,4,20,289,0.00038
3,4,20,291,0.00050
3,4,20,292,0.00038
3,4,20,293,0.00030
3,4,20,294,0.00039
3,4,20,295,0.00030
3,4,20,296,0.00035
3,4,20,297,0.00034
3,4,20,299,0.00040
3,4,20,300,0.00029
3,4,21,285,0.00152
3,4,21,286,0.00047
3,4,21,287,0.00045
3,4,21,289,0.00061
3,4,21,290,0.00066
3,4,21,291,0.00116
3,4,21,292,0.00100
3,4,21,293,0.00051
3,4,21,294,0.00082
3,4,21,295,0.00063
3,4,21,296,0.00039
3,4,21,297,0.00078
3,4,21,298,0.00030
3,4,21,299,0.00035
3,4,21,305,0.00026
3,4,21,308,0.00030
3,4,22,282,0.00037
3,4,22,283,0.00147
3,4,22,284,0.00114
3,4,22,285,0.00045
3,4,22,286,0.00073
3,4,22,287,0.00065
3,4,22,288,0.00107
3,4,22,289,0.00126
3,4,22,290,0.00033
3,4,22,291,0.00082
3,4,22,292,0.00144
3,4,22,293,0.00108
3,4,22,294,0.00153
3,4,22,295,0.00095
3,4,22,296,0.00121
3,4,22,297,0.00042
3,4,22,298,0.00046
3,4,22,299,0.00047
3,4,22,300,0.00042
3,4,22,301,0.00029
3,4,22,302,0.00057
3,4,22,303,0.00050
3,4,22,304,0.00035
3,4,22,305,0.00052
3,4,22,307,0.00027
3,4,22,309,0.00027
3,4,22,315,0.00032
3,4,23,282,0.00051
3,4,23,284,0.00029
3,4,23,285,0.00135
3,4,23,286,0.00187
3,4,23,287,0.00169
3,4,23,288,0.00195
3,4,23,289,0.00236
3,4,23,290,0.00047
3,4,23,291,0.00042
3,4,23,292,0.00038
3,4,23,293,0.00107
3,4,23,294,0.00127
3,4,23,295,0.00093
3,4,23,296,0.00087
3,4,23,297,0.00104
3,4,23,298,0.00106
3,4,23,299,0.00066
3,4,23,300,0.00105
3,4,23,301,0.00115
3,4,23,302,0.00119
3,4,23,303,0.00108
3,4,23,304,0.00064
3,4,23,305,0.00043
3,4,23,306,0.00031
3,4,23,309,0.00028
3,4,23,316,0.00025
3,4,24,282,0.00043
3,4,24,283,0.00073
3,4,24,284,0.00153
3,4,24,285,0.00145
3,4,24,286,0.00125
3,4,24,287,0.00190
3,4,24,288,0.00306
3,4,24,289,0.00181
3,4,24,290,0.00062
3,4,24,291,0.00085
3,4,24,292,0.00121
3,4,24,293,0.00133
3,4,24,294,0.00053
3,4,24,295,0.00206
3,4,24,296,0.00127
3,4,24,297,0.00095
3,4,24,298,0.00152
3,4,24,299,0.00078
3,4,24,300,0.00084
3,4,24,301,0.00031
3,4,24,302,0.00068
3,4,24,303,0.00079
3,4,24,304,0.00066
3,4,24,305,0.00039
3,4,24,306,0.00083
3,4,24,308,0.00033
3,4,24,309,0.00029
3,4,24,310,0.00042
3,4,24,311,0.00032
3,4,24,314,0.00057
3,4,24,318,0.00026
3,4,24,319,0.00029
3,4,24,320,0.00031
3,4,25,282,0.00186
3,4,25,283,0.00252
3,4,25,284,0.00291
3,4,25,285,0.00215
3,4,25,286,0.00204
3,4,25,287,0.00209
3,4,25,288,0.00115
3,4,25,289,0.00122
3,4,25,290,0.00141
3,4,25,291,0.00154
3,4,25,292,0.00141
3,4,25,293,0.00155
3,4,25,294,0.00095
3,4,25,295,0.00125
3,4,25,296,0.00198
3,4,25,297,0.00155
3,4,25,298,0.00217
3,4,25,299,0.00143
3,4,25,300,0.00197
3,4,25,301,0.00055
3,4,25,302,0.00076
3,4,25,303,0.00110
3,4,25,304,0.00086
3,4,25,305,0.00055
3,4,25,306,0.00080
3,4,25,307,0.00041
3,4,25,308,0.00104
3,4,25,309,0.00086
3,4,25,310,0.00079
3,4,25,312,0.00063
3,4,25,313,0.00033
3,4,25,314,0.00049
3,4,25,315,0.00027
3,4,25,316,0.00037
3,4,25,318,0.00030
3,4,26,281,0.00114
3,4,26,282,0.00091
3,4,26,283,0.00378
3,4,26,284,0.00326
3,4,26,285,0.00217
3,4,26,286,0.00215
3,4,26,287,0.00253
3,4,26,288,0.00221
3,4,26,289,0.00194
3,4,26,290,0.00172
3,4,26,291,0.00130
3,4,26,292,0.00228
3,4,26,293,0.00255
3,4,26,294,0.00178
3,4,26,295,0.00230
3,4,26,296,0.00119
3,4,26,297,0.00220
3,4,26,298,0.00164
3,4,26,299,0.00129
3,4,26,300,0.00226
3,4,26,301,0.00159
3,4,26,302,0.00128
3,4,26,303,0.00116
3,4,26,304,0.00138
3,4,26,305,0.00178
3,4,26,306,0.00101
3,4,26,307,0.00081
3,4,26,308,0.00133
3,4,26,309,0.00069
3,4,26,310,0.00057
3,4,26,311,0.00053
3,4,26,312,0.00087
3,4,26,313,0.00090
3,4,26,314,0.00050
3,4,26,315,0.00029
3,4,26,316,0.00057
3,4,26,317,0.00050
3,4,26,318,0.00050
3,4,26,319,0.00037
3,4,26,320,0.00031
3,4,26,321,0.00037
3,4,26,322,0.00032
3,4,26,323,0.00039
3,4,26,324,0.00043
3,4,26,325,0.00026
3,4,26,326,0.00026
3,4,26,327,0.00036
3,4,26,329,0.00033
3,4,26,330,0.00052
3,4,26,331,0.00050
3,4,27,281,0.00131
3,4,27,282,0.00157
3,4,27,283,0.00122
3,4,27,284,0.00169
3,4,27,285,0.00190
3,4,27,286,0.00309
3,4,27,287,0.00191
3,4,27,288,0.00175
3,4,27,289,0.00288
3,4,27,290,0.00189
3,4,27,291,0.00255
3,4,27,292,0.00322
3,4,27,293,0.00286
3,4,27,294,0.00245
3,4,27,295,0.00347
3,4,27,296,0.00317
3,4,27,297,0.00253
3,4,27,298,0.00166
3,4,27,299,0.00207
3,4,27,300,0.00342
3,4,27,301,0.00304
3,4,27,302,0.00170
3,4,27,303,0.00292
3,4,27,304,0.00272
3,4,27,305,0.00201
3,4,27,306,0.00130
3,4,27,307,0.00142
3,4,27,308,0.00153
3,4,27,309,0.00083
3,4,27,310,0.00059
3,4,27,311,0.00030
3,4,27,312,0.00084
3,4,27,313,0.00050
3,4,27,314,0.00050
3,4,27,315,0.00078
3,4,27,316,0.00071
3,4,27,317,0.00088
3,4,27,318,0.00080
3,4,27,319,0.00118
3,4,27,320,0.00028
3,4,27,322,0.00060
3,4,27,323,0.00045
3,4,27,324,0.00077
3,4,27,325,0.00075
3,4,27,326,0.00043
3,4,27,328,0.00040
3,4,27,329,0.00045
3,4,27,330,0.00046
3,4,27,331,0.00053
3,4,27,332,0.00032
3,4,27,334,0.00028
3,4,27,335,0.00036
3,4,28,280,0.00054
3,4,28,281,0.00135
3,4,28,282,0.00073
3,4,28,283,0.00112
3,4,28,284,0.00194
3,4,28,285,0.00181
3,4,28,286,0.00178
3,4,28,287,0.00102
3,4,28,288,0.00185
3,4,28,289,0.00153
3,4,28,290,0.00098
3,4,28,291,0.00233
3,4,28,292,0.00245
3,4,28,293,0.00201
3,4,28,294,0.00220
3,4,28,295,0.00239
3,4,28,296,0.00307
3,4,28,297,0.00247
3,4,28,298,0.00302
3,4,28,299,0.00276
3,4,28,300,0.00320
3,4,28,301,0.00237
3,4,28,302,0.00171
3,4,28,303,0.00320
3,4,28,304,0.00236
3,4,28,305,0.00150
3,4,28,306,0.00144
3,4,28,307,0.00126
3,4,28,308,0.00064
3,4,28,309,0.00042
3,4,28,310,0.00129
3,4,28,311,0.00078
3,4,28,312,0.00034
3,4,28,313,0.00037
3,4,28,314,0.00084
3,4,28,315,0.00115
3,4,28,316,0.00150
3,4,28,317,0.00121
3,4,28,318,0.00149
3,4,28,319,0.00081
3,4,28,320,0.00082
3,4,28,321,0.00065
3,4,28,322,0.00067
3,4,28,323,0.00040
3,4,28,324,0.00078
3,4,28,325,0.00076
3,4,28,326,0.00044
3,4,28,327,0.00060
3,4,28,328,0.00084
3,4,28,329,0.00048
3,4,28,330,0.00032
3,4,28,332,0.00030
3,4,28,333,0.00036
3,4,28,334,0.00034
3,4,28,335,0.00034
3,4,28,339,0.00033
3,4,28,340,0.00030
3,4,29,280,0.00067
3,4,29,281,0.00316
3,4,29,282,0.00395
3,4,29,283,0.00120
3,4,29,284,0.00197
3,4,29,285,0.00257
3,4,29,286,0.00089
3,4,29,287,0.00125
3,4,29,288,0.00216
3,4,29,289,0.00140
3,4,29,290,0.00141
3,4,29,291,0.00150
3,4,29,292,0.00148
3,4,29,293,0.00216
3,4,29,294,0.00298
3,4,29,295,0.00182
3,4,29,296,0.00232
3,4,29,297,0.00302
3,4,29,298,0.00186
3,4,29,299,0.00289
3,4,29,300,0.00458
3,4,29,301,0.00317
3,4,29,302,0.00222
3,4,29,303,0.00108
3,4,29,304,0.00118
3,4,29,305,0.00201
3,4,29,306,0.00220
3,4,29,307,0.00151
3,4,29,308,0.00085
3,4,29,309,0.00119
3,4,29,310,0.00045
3,4,29,311,0.00090
3,4,29,312,0.00051
3,4,29,313,0.00070
3,4,29,314,0.00113
3,4,29,315,0.00083
3,4,29,316,0.00084
3,4,29,317,0.00098
3,4,29,318,0.00088
3,4,29,319,0.00074
3,4,29,320,0.00085
3,4,29,321,0.00090
3,4,29,322,0.00090
3,4,29,323,0.00068
3,4,29,324,0.00057
3,4,29,325,0.00046
3,4,29,326,0.00040
3,4,29,327,0.00077
3,4,29,328,0.00089
3,4,29,329,0.00093
3,4,29,330,0.00055
3,4,29,331,0.00061
3,4,29,332,0.00031
3,4,29,333,0.00043
3,4,29,334,0.00029
3,4,29,335,0.00052
3,4,29,336,0.00033
3,4,29,337,0.00034
3,4,29,338,0.00027
3,4,29,339,0.00040
3,4,29,340,0.00042
3,4,29,341,0.00035
3,4,29,343,0.00035
3,4,29,344,0.00031
3,4,30,280,0.00031
3,4,30,281,0.00149
3,4,30,282,0.00331
3,4,30,283,0.00120
3,4,30,284,0.00116
3,4,30,285,0.00070
3,4,30,286,0.00121
3,4,30,287,0.00129
3,4,30,288,0.00154
3,4,30,289,0.00175
3,4,30,290,0.00113
3,4,30,291,0.00124
3,4,30,292,0.00091
3,4,30,293,0.00115
3,4,30,294,0.00245
3,4,30,295,0.00147
3,4,30,296,0.00158
3,4,30,297,0.00133
3,4,30,298,0.00201
3,4,30,299,0.00203
3,4,30,300,0.00250
3,4,30,301,0.00251
3,4,30,302,0.00297
3,4,30,303,0.00235
3,4,30,304,0.00164
3,4,30,305,0.00080
3,4,30,306,0.00104
3,4,30,307,0.00062
3,4,30,308,0.00046
3,4,30,309,0.00055
3,4,30,310,0.00052
3,4,30,311,0.00090
3,4,30,312,0.00101
3,4,30,313,0.00106
3,4,30,314,0.00135
3,4,30,315,0.00119
3,4,30,316,0.00073
3,4,30,317,0.00128
3,4,30,318,0.00158
3,4,30,319,0.00089
3,4,30,320,0.00056
3,4,30,321,0.00062
3,4,30,322,0.00091
3,4,30,323,0.00034
3,4,30,324,0.00050
3,4,30,325,0.00061
3,4,30,326,0.00086
3,4,30,327,0.00092
3,4,30,328,0.00092
3,4,30,329,0.00067
3,4,30,330,0.00089
